,account_id,customer_id,account_type,opening_date,account_status,balance,credit_score
3664,404-5035071-4205950,15794137,saving,2024-07-09 8:12:00,closed,151218.98,751
3665,407-7220012-7393119,15748696,current,2024-07-25 4:19:00,active,150507.21,733
3666,407-0057264-0247578,15725068,saving,2024-07-19 21:37:00,closed,0.0,701
3667,405-5814486-7109148,15807340,saving,2024-07-19 5:05:00,inactive,131023.76,525
3668,407-0470027-7079506,15586133,current,2024-07-15 19:14:00,inactive,122314.5,666
3669,402-2579851-6361162,15576185,current,2024-07-26 8:26:00,active,0.0,653
3670,403-2354901-8317927,15660809,current,2024-07-17 11:30:00,active,0.0,850
3671,406-7452667-5189913,15616666,current,2024-07-24 10:42:00,closed,111739.4,646
3672,404-6232003-6682757,15706904,business,2024-07-29 11:36:00,closed,113882.31,750
3673,171-3295889-9942703,15606915,business,2024-07-18 11:12:00,active,98148.61,764
3674,408-1623017-7275500,15749693,saving,2024-07-07 22:25:00,inactive,0.0,658
3675,171-7055863-6888336,15791743,saving,2024-07-03 22:50:00,inactive,59271.82,727
3676,171-3894671-2334720,15796480,current,2024-07-09 0:59:00,inactive,0.0,687
3677,171-9415061-9761169,15790442,saving,2024-07-26 6:43:00,active,0.0,631
3678,405-5534707-8124309,15609458,current,2024-07-17 7:18:00,active,69413.44,797
3679,407-9287244-6741956,15593897,saving,2024-07-22 10:34:00,active,160599.06,650
3680,407-3851507-3929142,15604576,business,2024-07-09 7:43:00,active,0.0,850
3681,171-0053093-2890710,15666270,current,2024-07-15 8:54:00,active,147803.48,676
3682,405-2826853-2353927,15572626,saving,2024-07-26 8:42:00,inactive,0.0,620
3683,404-1212840-2649943,15727197,business,2024-07-07 5:49:00,closed,170228.59,576
3684,404-3931697-7432324,15714006,business,2024-07-17 6:01:00,closed,133111.73,482
3685,406-7099071-3005923,15642137,business,2024-07-12 10:44:00,closed,0.0,695
3686,402-0731723-0589154,15665327,current,2024-07-13 19:15:00,active,176139.5,706
3687,402-0731723-0589154,15626806,business,2024-07-20 22:43:00,active,0.0,668
3688,404-3039562-3141128,15662578,business,2024-07-01 6:04:00,active,110245.13,679
3689,406-7026274-0491504,15790829,saving,2024-07-15 10:06:00,active,0.0,703
3690,408-5311588-1189920,15654959,business,2024-07-28 1:53:00,inactive,158719.57,670
3691,406-9972112-3192368,15760244,saving,2024-07-26 19:34:00,active,160979.68,590
3692,404-5350657-6422752,15715394,business,2024-07-05 7:59:00,closed,123557.65,613
3693,407-8129230-1609952,15722246,business,2024-07-18 0:06:00,closed,0.0,742
3694,402-3689683-2298756,15609704,saving,2024-07-02 18:11:00,closed,0.0,608
3695,407-7096924-4051550,15757628,saving,2024-07-05 18:30:00,inactive,112896.86,571
3696,402-2546709-7241950,15633586,saving,2024-07-30 13:49:00,closed,120962.13,595
3697,405-4853153-5411515,15565796,saving,2024-07-03 3:29:00,inactive,96048.55,745
3698,407-5128488-9383541,15717935,business,2024-07-26 13:19:00,inactive,0.0,589
3699,402-8293007-3919551,15577700,current,2024-07-21 18:17:00,closed,185063.7,749
3700,407-6228197-5812364,15747345,saving,2024-07-07 22:26:00,closed,118064.93,678
3701,408-7935143-6501130,15678317,saving,2024-07-16 8:59:00,inactive,0.0,603
3702,406-8976007-3243537,15698335,current,2024-07-20 22:43:00,active,0.0,504
3703,405-1177707-5695500,15768451,saving,2024-07-05 14:30:00,active,149131.03,739
3704,402-6149975-6511510,15753213,saving,2024-07-12 2:42:00,closed,0.0,604
3705,405-5073403-9466722,15769645,current,2024-07-15 20:18:00,active,0.0,612
3706,406-9008701-4571550,15657565,saving,2024-07-21 12:46:00,closed,125512.98,629
3707,171-8275846-1418762,15620323,current,2024-07-24 0:04:00,active,83492.07,652
3708,171-3109209-0818768,15679983,saving,2024-07-30 6:20:00,closed,0.0,565
3709,404-7154074-4621909,15812616,saving,2024-07-01 14:02:00,closed,0.0,707
3710,407-1975389-2272326,15601796,saving,2024-07-03 13:19:00,active,125739.26,645
3711,405-0399213-9139562,15729489,saving,2024-07-24 4:41:00,closed,98592.88,762
3712,408-2088818-3565958,15613216,current,2024-07-07 15:37:00,inactive,141789.15,639
3713,404-6786328-6222755,15657937,business,2024-07-08 13:25:00,inactive,112949.71,709
3714,405-0768693-3052309,15815428,current,2024-07-22 23:05:00,inactive,105057.33,823
3715,406-8955350-8526702,15640409,saving,2024-07-05 15:51:00,inactive,89087.89,817
3716,405-5488860-3295560,15699492,current,2024-07-10 12:26:00,active,147435.96,665
3717,405-0237363-1257101,15623536,business,2024-07-18 8:08:00,active,154439.86,646
3718,408-0722613-8459519,15707551,saving,2024-07-12 18:08:00,inactive,73054.37,568
3719,405-1805891-3126762,15577999,current,2024-07-15 9:25:00,closed,124678.35,850
3720,408-8436166-7149112,15788775,current,2024-07-09 23:35:00,active,152576.25,473
3721,403-9910295-7324306,15758362,current,2024-07-13 15:11:00,active,152243.57,731
3722,406-1983523-7143505,15807961,saving,2024-07-22 9:32:00,active,0.0,619
3723,405-8999447-8732368,15710978,saving,2024-07-04 2:52:00,active,88120.97,715
3724,171-6026597-0374762,15703541,current,2024-07-03 8:05:00,inactive,143930.92,772
3725,402-0763073-5447565,15626474,business,2024-07-07 1:23:00,closed,0.0,686
3726,406-1261470-0401102,15608344,saving,2024-07-24 11:55:00,closed,137059.05,749
3727,404-6326859-7919506,15768367,current,2024-07-12 0:14:00,inactive,186558.55,781
3728,402-4803595-6620318,15806210,saving,2024-07-23 14:59:00,inactive,115654.47,675
3729,404-4129727-9465127,15697702,business,2024-07-06 18:23:00,active,0.0,730
3730,405-3817167-6383529,15689152,business,2024-07-04 13:31:00,closed,126152.84,683
3731,403-1802625-4781102,15568573,current,2024-07-19 21:41:00,closed,105701.91,554
3732,171-7859548-3927502,15689598,current,2024-07-17 1:40:00,active,0.0,722
3733,408-8777109-6452328,15713374,current,2024-07-28 12:12:00,closed,157094.78,689
3734,407-4829670-8890717,15679733,business,2024-07-26 23:52:00,active,113228.38,796
3735,407-4198707-0075555,15759274,saving,2024-07-05 9:20:00,closed,0.0,447
3736,171-0850833-9320337,15607748,current,2024-07-23 23:17:00,active,108432.88,498
3737,405-9497743-9809958,15607577,business,2024-07-09 3:33:00,closed,0.0,663
3738,403-7713067-9877923,15813697,current,2024-07-11 5:19:00,inactive,120702.67,498
3739,406-0966248-9743559,15801125,saving,2024-07-14 18:08:00,inactive,0.0,627
3740,403-7241074-5679506,15777855,business,2024-07-23 2:28:00,active,0.0,649
3741,171-0110608-8128325,15635396,current,2024-07-16 17:52:00,active,139106.19,738
3742,406-7193812-3795547,15698031,saving,2024-07-07 7:19:00,closed,101851.8,587
3743,406-7318122-4046763,15678944,current,2024-07-17 5:39:00,inactive,130935.56,655
3744,171-8000073-3240317,15718507,current,2024-07-23 11:14:00,closed,116509.99,647
3745,404-4836770-5861158,15808334,current,2024-07-13 21:42:00,inactive,93124.04,776
3746,405-7673194-9797909,15804709,current,2024-07-26 4:21:00,closed,111578.18,688
3747,171-6264037-5249902,15645835,current,2024-07-01 20:48:00,active,0.0,605
3748,171-1465278-4587561,15738166,saving,2024-07-29 1:39:00,closed,86546.29,596
3749,171-1465278-4587561,15675360,saving,2024-07-05 1:57:00,closed,0.0,427
3750,403-6064949-5155523,15793042,business,2024-07-24 2:36:00,closed,129669.32,629
3751,406-0932584-9510752,15630106,business,2024-07-03 10:33:00,inactive,0.0,496
3752,404-3266137-0187567,15810385,current,2024-07-18 5:32:00,inactive,164557.95,717
3753,408-8428736-6716305,15578211,saving,2024-07-29 11:45:00,inactive,0.0,777
3754,405-3123593-3109942,15572792,business,2024-07-18 8:54:00,active,118989.92,535
3755,405-3123593-3109942,15620030,saving,2024-07-23 19:41:00,inactive,0.0,744
3756,402-8511482-3521133,15783541,business,2024-07-21 1:23:00,active,0.0,755
3757,403-0728133-3369151,15679284,current,2024-07-21 0:41:00,active,79259.75,593
3758,403-0728133-3369151,15582910,saving,2024-07-06 21:35:00,active,112230.38,514
3759,402-9990035-1189946,15688337,saving,2024-07-18 4:39:00,inactive,118129.87,721
3760,171-0035884-6656354,15734970,saving,2024-07-21 22:47:00,closed,86824.09,835
3761,171-0177661-5275516,15759140,saving,2024-07-13 12:19:00,active,128306.7,682
3762,404-7013305-6901958,15643042,saving,2024-07-29 17:23:00,closed,117641.43,590
3763,404-7013305-6901958,15773868,saving,2024-07-26 14:47:00,closed,125734.2,653
3764,407-9948328-8613133,15615820,current,2024-07-10 18:02:00,closed,103302.37,837
3765,171-1957916-7964363,15730273,current,2024-07-24 20:48:00,closed,0.0,841
3766,408-3143506-1114765,15724890,current,2024-07-10 0:29:00,inactive,82696.09,584
3767,408-0776717-8158745,15765952,current,2024-07-22 5:51:00,closed,145471.37,769
3768,405-1934396-3305957,15685920,current,2024-07-01 18:19:00,closed,101506.66,599
3769,406-7282379-4898718,15663263,business,2024-07-30 11:32:00,closed,156265.31,698
3770,406-6287711-4537933,15568953,current,2024-07-18 19:33:00,active,128554.98,477
3771,407-6085768-0329943,15643361,current,2024-07-20 7:47:00,active,139959.55,477
3772,407-3737718-1577166,15699486,saving,2024-07-04 10:44:00,inactive,132944.53,745
3773,402-0392118-6016339,15747854,current,2024-07-20 9:18:00,active,0.0,749
3774,402-5987942-6393917,15691785,saving,2024-07-25 1:54:00,closed,0.0,850
3775,405-8573405-9778738,15709004,current,2024-07-17 8:07:00,active,93547.23,528
3776,405-5977834-2823513,15652218,business,2024-07-13 23:14:00,closed,152302.72,750
3777,405-5977834-2823513,15697127,saving,2024-07-20 14:01:00,active,147674.26,543
3778,408-7626722-2624330,15658486,current,2024-07-17 16:25:00,inactive,148021.12,579
3779,407-0355543-7901959,15694160,current,2024-07-09 5:07:00,closed,0.0,624
3780,407-8990170-7933967,15685290,current,2024-07-03 5:46:00,closed,142360.62,595
3781,407-4631181-9369111,15701042,saving,2024-07-05 14:20:00,inactive,151027.56,596
3782,404-7877074-7669901,15680449,current,2024-07-21 19:33:00,closed,138843.7,431
3783,404-4650299-8891568,15599860,current,2024-07-12 5:14:00,active,109958.15,647
3784,408-7156144-2955559,15723169,saving,2024-07-08 18:55:00,inactive,138857.59,640
3785,171-4110650-2257910,15803842,saving,2024-07-07 17:58:00,inactive,105426.5,752
3786,403-2510531-3770752,15728224,saving,2024-07-07 13:37:00,closed,149155.53,710
3787,403-2510531-3770752,15644174,saving,2024-07-06 9:09:00,closed,135096.05,638
3788,408-1973611-1557945,15707110,business,2024-07-13 22:40:00,closed,170890.05,660
3789,406-7300465-3445920,15765415,business,2024-07-29 20:11:00,active,89122.3,609
3790,402-0496893-1316333,15756751,saving,2024-07-28 16:58:00,active,78126.28,596
3791,407-7752912-7913113,15795151,current,2024-07-19 6:56:00,active,123894.43,705
3792,406-3081422-3584364,15632859,saving,2024-07-16 0:48:00,active,0.0,444
3793,405-6438645-9288322,15584037,current,2024-07-21 17:19:00,active,106913.43,727
3794,406-1522671-8885931,15621409,saving,2024-07-01 10:19:00,closed,127845.83,496
3795,404-0229649-5265174,15581102,current,2024-07-22 20:46:00,closed,0.0,554
3796,405-1453530-8760369,15578096,current,2024-07-15 11:24:00,inactive,106397.75,537
3797,407-4864243-9400327,15669887,saving,2024-07-01 17:58:00,inactive,0.0,839
3798,407-4864243-9400327,15621834,current,2024-07-08 10:27:00,closed,0.0,700
3799,408-3324560-4837964,15655341,current,2024-07-15 13:25:00,inactive,166492.48,458
3800,408-9367267-1009943,15685314,business,2024-07-14 2:58:00,closed,0.0,850
3801,406-0583608-1740345,15653997,business,2024-07-22 10:50:00,closed,114493.68,699
3802,171-8260646-4866766,15629551,saving,2024-07-01 6:23:00,inactive,126104.98,615
3803,402-7418626-1893936,15651264,saving,2024-07-26 10:05:00,active,124425.99,850
3804,407-8940421-9402734,15760825,current,2024-07-03 17:59:00,inactive,0.0,604
3805,408-3436720-2114724,15597394,saving,2024-07-02 0:33:00,inactive,0.0,668
3806,404-1149787-8465143,15740383,current,2024-07-20 12:31:00,closed,0.0,594
3807,405-3996332-6241140,15670562,current,2024-07-20 23:39:00,active,101140.76,470
3808,405-3309067-2874731,15698117,business,2024-07-08 16:12:00,inactive,150844.94,701
3809,406-3940751-8289163,15694805,business,2024-07-10 21:13:00,inactive,115024.5,664
3810,402-7427380-5617147,15746802,business,2024-07-12 18:07:00,closed,131286.46,477
3811,402-3674889-5247549,15589428,current,2024-07-29 19:48:00,active,0.0,756
3812,404-9433736-3754748,15790267,saving,2024-07-05 21:11:00,closed,141267.67,625
3813,402-5270838-5123527,15665402,business,2024-07-07 10:03:00,closed,137761.55,703
3814,402-8436185-6536321,15642093,business,2024-07-05 8:01:00,inactive,0.0,646
3815,406-8269904-1213919,15666181,current,2024-07-20 4:25:00,closed,98064.97,650
3816,403-4544659-5526739,15602554,business,2024-07-17 16:49:00,inactive,114519.57,664
3817,405-2417023-3704312,15724251,business,2024-07-15 7:23:00,inactive,101012.77,682
3818,171-0278448-6007553,15740147,current,2024-07-29 3:35:00,inactive,0.0,725
3819,404-0168400-5512361,15718289,business,2024-07-27 6:09:00,inactive,82291.1,553
3820,405-0667944-4083537,15763148,business,2024-07-11 9:41:00,inactive,84719.98,576
3821,171-9530622-2280311,15685245,saving,2024-07-02 9:05:00,inactive,0.0,608
3822,405-0965821-2369901,15626985,business,2024-07-08 16:46:00,inactive,104386.53,850
3823,402-0140422-7703512,15585823,current,2024-07-23 0:17:00,inactive,128131.73,627
3824,171-0159362-0680311,15728167,saving,2024-07-01 11:39:00,closed,122806.95,667
3825,404-8501158-6593108,15762928,business,2024-07-13 1:36:00,active,0.0,548
3826,405-0917304-5435555,15751774,current,2024-07-19 15:19:00,inactive,112510.89,774
3827,404-5119701-2377941,15654733,saving,2024-07-22 0:14:00,inactive,117056.46,794
3828,406-2056504-8345934,15809777,business,2024-07-18 6:21:00,inactive,131778.66,497
3829,408-7200083-4150720,15744200,saving,2024-07-14 7:49:00,closed,70784.27,587
3830,402-8168995-4745919,15720713,current,2024-07-11 23:45:00,active,0.0,850
3831,406-6622294-4344359,15695356,current,2024-07-26 2:30:00,active,0.0,722
3832,402-3472099-9850751,15653315,current,2024-07-06 19:42:00,inactive,0.0,555
3833,406-3412335-1441943,15604792,business,2024-07-24 11:49:00,active,140752.06,609
3834,405-4487626-6963550,15704819,current,2024-07-06 2:30:00,active,92126.26,734
3835,403-3611197-9527554,15670859,current,2024-07-24 15:34:00,active,93148.74,718
3836,408-9330245-0574735,15602797,saving,2024-07-21 13:44:00,closed,110132.55,645
3837,406-0094514-6250718,15662533,current,2024-07-22 0:29:00,active,0.0,598
3838,408-8552126-2844343,15778154,business,2024-07-06 8:46:00,active,122227.71,628
3839,402-2112428-8756338,15806230,saving,2024-07-14 3:13:00,active,121647.54,629
3840,402-2112428-8756338,15662884,business,2024-07-09 22:15:00,closed,110597.76,739
3841,402-5614347-4428318,15750778,saving,2024-07-10 21:34:00,closed,120731.39,653
3842,402-1482834-5739526,15717185,saving,2024-07-22 19:43:00,inactive,0.0,711
3843,402-1482834-5739526,15677804,business,2024-07-02 2:50:00,inactive,0.0,783
3844,402-1482834-5739526,15568915,saving,2024-07-05 9:48:00,active,153722.47,681
3845,402-1482834-5739526,15736495,saving,2024-07-13 13:52:00,active,114088.32,712
3846,402-1482834-5739526,15737354,current,2024-07-23 3:09:00,closed,0.0,554
3847,408-8562063-2229136,15667889,business,2024-07-26 13:05:00,inactive,0.0,611
3848,406-9972228-2945132,15577831,business,2024-07-14 17:19:00,closed,152532.3,560
3849,406-1847890-8665900,15729836,current,2024-07-01 11:15:00,closed,0.0,646
3850,405-3241271-6537140,15775293,business,2024-07-19 15:26:00,active,143292.95,680
3851,171-9524976-7689925,15697597,saving,2024-07-05 5:41:00,inactive,149144.61,631
3852,405-3970307-9201122,15639669,current,2024-07-22 15:36:00,active,127157.04,746
3853,403-9217527-2368324,15631392,current,2024-07-06 22:36:00,closed,84673.17,654
3854,402-9072294-6318761,15580935,business,2024-07-18 13:48:00,inactive,135962.4,687
3855,404-1547535-6017100,15590344,business,2024-07-30 16:04:00,closed,151691.44,708
3856,403-7686259-9173167,15653306,saving,2024-07-28 7:52:00,closed,88335.05,679
3857,404-6248807-4940313,15805025,business,2024-07-24 12:06:00,inactive,139859.23,636
3858,171-3192152-4942727,15658449,business,2024-07-08 17:33:00,active,43134.65,695
3859,404-5553822-6322736,15694450,business,2024-07-04 4:55:00,inactive,99580.13,677
3860,407-8640982-0776301,15605666,saving,2024-07-13 20:38:00,inactive,110717.38,720
3861,402-0771307-8446702,15615126,saving,2024-07-18 11:17:00,closed,0.0,780
3862,404-7948037-0967564,15726588,business,2024-07-11 12:55:00,active,0.0,653
3863,403-4257033-0298732,15645095,saving,2024-07-25 15:25:00,inactive,0.0,674
3864,402-9302749-9525143,15808960,business,2024-07-06 7:17:00,active,108197.11,620
3865,406-2133422-3835543,15729435,business,2024-07-10 11:20:00,active,0.0,623
3866,171-6141777-3318700,15656840,business,2024-07-14 8:00:00,closed,104450.86,547
3867,406-3596354-9054705,15659149,current,2024-07-06 10:23:00,active,0.0,530
3868,403-5422201-2513110,15585490,saving,2024-07-21 15:51:00,inactive,0.0,746
3869,407-5314518-2637926,15674929,business,2024-07-10 8:10:00,active,0.0,512
3870,403-5757641-4749167,15746341,business,2024-07-18 3:26:00,closed,0.0,630
3871,171-6433977-7334732,15662091,current,2024-07-08 22:25:00,inactive,116099.82,570
3872,402-9352650-3377955,15620123,current,2024-07-25 18:15:00,inactive,111169.91,605
3873,402-0727867-2021157,15616240,saving,2024-07-27 16:54:00,active,0.0,530
3874,408-8446091-4878743,15624186,saving,2024-07-28 8:54:00,active,123616.43,813
3875,406-0977571-5269124,15605036,saving,2024-07-05 18:46:00,inactive,155619.58,704
3876,171-5167647-1013911,15805151,current,2024-07-12 21:19:00,inactive,89558.39,565
3877,171-9890532-6736325,15753847,current,2024-07-07 12:56:00,closed,0.0,645
3878,405-1740312-2926732,15653222,current,2024-07-27 21:28:00,active,131938.92,526
3879,402-6070675-3797150,15757541,saving,2024-07-18 0:24:00,closed,151772.63,778
3880,403-9927725-9297958,15726945,business,2024-07-04 10:11:00,closed,0.0,677
3881,405-2668088-4616368,15794276,saving,2024-07-22 19:28:00,inactive,0.0,588
3882,171-3239704-1655545,15568328,current,2024-07-12 6:09:00,active,0.0,488
3883,406-8716688-5086751,15604355,saving,2024-07-01 6:27:00,closed,97700.02,519
3884,171-8366335-3568319,15735788,saving,2024-07-25 10:18:00,closed,0.0,709
3885,171-6466840-1095568,15618255,current,2024-07-27 12:10:00,active,103244.86,642
3886,S02-8357726-8633940,15720941,business,2024-07-29 17:09:00,closed,147833.3,710
3887,S02-6358630-3384547,15769110,business,2024-07-22 1:21:00,inactive,0.0,653
3888,S02-8920429-3367507,15576094,business,2024-07-11 16:15:00,inactive,0.0,743
3889,S02-0827522-8659612,15756150,saving,2024-07-27 9:03:00,closed,0.0,418
3890,S02-7924344-3280541,15719579,saving,2024-07-17 7:28:00,active,84521.48,670
3891,S02-7832149-5714447,15748854,current,2024-07-24 6:07:00,inactive,91938.31,723
3892,S02-9649067-3246849,15612455,saving,2024-07-12 6:24:00,closed,124240.93,549
3893,S02-2310917-8166336,15664802,saving,2024-07-16 10:49:00,inactive,0.0,543
3894,S02-0668744-7285638,15735687,current,2024-07-14 14:15:00,active,157084.99,595
3895,408-1020919-0332346,15664734,current,2024-07-19 7:45:00,inactive,108244.82,673
3896,402-8608966-0497909,15767894,saving,2024-07-26 0:53:00,inactive,0.0,741
3897,404-2427692-9501135,15666884,current,2024-07-27 1:04:00,inactive,82161.7,508
3898,404-1071598-3355562,15750156,saving,2024-07-02 16:58:00,active,104568.41,662
3899,408-5330747-2682707,15751120,current,2024-07-20 10:56:00,inactive,119912.46,752
3900,,15575748,saving,2024-07-15 17:10:00,active,68881.59,809
3901,,15714610,current,2024-07-17 19:19:00,inactive,0.0,575
3902,,15720305,business,2024-07-22 3:32:00,active,86376.29,591
3903,,15678129,business,2024-07-12 10:00:00,inactive,150840.03,643
3904,,15566633,saving,2024-07-13 15:13:00,inactive,155059.1,698
3905,,15680436,business,2024-07-22 10:42:00,inactive,0.0,496
3906,,15674343,current,2024-07-08 19:56:00,closed,78128.13,597
3907,,15658890,saving,2024-07-18 13:55:00,inactive,98899.76,603
3908,,15599004,saving,2024-07-20 11:31:00,closed,0.0,655
3909,,15726487,current,2024-07-06 23:17:00,closed,160982.89,431
3910,,15698716,saving,2024-07-20 17:22:00,inactive,87926.24,620
3911,,15710527,current,2024-07-25 15:05:00,closed,0.0,782
3912,,15655590,saving,2024-07-23 19:57:00,active,79385.21,581
3913,,15732266,current,2024-07-16 20:17:00,inactive,127997.83,553
3914,,15669326,current,2024-07-15 14:52:00,closed,168396.34,658
3915,,15672246,business,2024-07-14 10:04:00,active,134896.03,686
3916,,15620276,current,2024-07-23 10:09:00,inactive,0.0,539
3917,,15640258,current,2024-07-22 5:41:00,closed,94238.75,685
3918,,15740283,business,2024-07-12 4:58:00,inactive,0.0,850
3919,,15759717,saving,2024-07-26 16:47:00,closed,0.0,763
3920,,15620268,saving,2024-07-09 8:15:00,closed,212696.32,634
3921,,15743871,saving,2024-07-01 3:31:00,active,0.0,567
3922,,15614491,current,2024-07-11 18:24:00,inactive,139153.68,539
3923,,15595047,business,2024-07-20 22:05:00,active,0.0,764
3924,,15732334,business,2024-07-14 4:12:00,active,0.0,653
3925,,15701206,current,2024-07-18 7:38:00,active,0.0,566
3926,,15581280,current,2024-07-27 8:55:00,closed,92887.13,714
3927,,15651943,saving,2024-07-25 17:33:00,inactive,0.0,580
3928,,15609545,business,2024-07-06 15:03:00,closed,83442.98,548
3929,,15658548,saving,2024-07-09 8:27:00,active,144773.29,646
3930,,15626008,saving,2024-07-28 1:34:00,inactive,111973.97,622
3931,,15774133,current,2024-07-19 12:13:00,inactive,178032.53,706
3932,,15763798,business,2024-07-26 16:56:00,inactive,140007.19,680
3933,,15758013,current,2024-07-24 10:29:00,inactive,98400.61,698
3934,,15705765,saving,2024-07-13 0:15:00,active,0.0,581
3935,,15648362,business,2024-07-27 17:48:00,inactive,108924.33,728
3936,,15761102,current,2024-07-11 12:42:00,closed,132835.56,707
3937,,15610165,saving,2024-07-17 11:54:00,active,0.0,761
3938,,15723717,current,2024-07-29 8:32:00,active,118334.44,483
3939,,15654611,saving,2024-07-04 21:49:00,closed,81732.88,736
3940,,15659736,saving,2024-07-25 2:28:00,inactive,121411.9,716
3941,,15603170,saving,2024-07-25 21:27:00,closed,121455.65,654
3942,,15786167,business,2024-07-24 15:01:00,closed,0.0,649
3943,,15671915,current,2024-07-06 15:09:00,inactive,0.0,649
3944,,15794792,saving,2024-07-23 2:49:00,active,117989.76,612
3945,,15652789,saving,2024-07-27 4:04:00,closed,0.0,657
3946,,15739168,current,2024-07-27 19:32:00,inactive,137411.29,511
3947,,15719950,saving,2024-07-10 2:52:00,inactive,73688.2,682
3948,,15743818,business,2024-07-20 18:04:00,active,122330.7,748
3949,,15717937,business,2024-07-01 23:40:00,closed,99906.89,554
3950,,15602841,saving,2024-07-08 11:45:00,active,0.0,794
3951,,15619972,saving,2024-07-05 7:51:00,closed,167664.83,807
3952,,15796114,business,2024-07-02 20:04:00,closed,141525.55,594
3953,,15633546,saving,2024-07-10 22:28:00,active,124832.51,652
3954,,15758755,business,2024-07-15 18:11:00,inactive,132121.71,729
3955,,15695168,current,2024-07-26 6:04:00,closed,0.0,625
3956,,15754342,current,2024-07-01 21:54:00,closed,78539.84,597
3957,,15756610,current,2024-07-21 4:46:00,closed,123770.46,657
3958,,15640917,current,2024-07-13 18:46:00,active,0.0,633
3959,,15663164,current,2024-07-04 7:06:00,closed,116150.65,663
3960,,15616811,saving,2024-07-16 11:02:00,inactive,160729.1,535
3961,,15610781,business,2024-07-07 0:29:00,inactive,88378.6,702
3962,,15600911,business,2024-07-04 15:15:00,active,182888.08,712
3963,,15629603,business,2024-07-26 10:58:00,active,0.0,607
3964,,15714981,saving,2024-07-18 21:54:00,inactive,0.0,476
3965,,15775892,business,2024-07-04 15:47:00,inactive,85600.08,748
3966,,15782778,saving,2024-07-18 23:24:00,inactive,0.0,815
3967,,15786643,business,2024-07-12 23:03:00,closed,0.0,602
3968,,15595657,current,2024-07-11 4:11:00,closed,95001.33,649
3969,,15743673,business,2024-07-21 23:52:00,closed,113873.22,551
3970,,15634310,business,2024-07-23 9:41:00,inactive,0.0,509
3971,,15790809,current,2024-07-11 15:57:00,inactive,74896.92,685
3972,,15668695,saving,2024-07-26 17:42:00,active,89492.62,536
3973,,15669281,current,2024-07-11 6:40:00,inactive,128718.78,711
3974,,15621031,business,2024-07-03 8:48:00,inactive,0.0,761
3975,,15720071,current,2024-07-10 15:46:00,closed,0.0,535
3976,,15792180,business,2024-07-25 0:00:00,closed,144954.75,566
3977,,15813894,business,2024-07-24 13:36:00,closed,0.0,620
3978,,15669490,business,2024-07-03 7:45:00,inactive,94001.61,837
3979,,15783030,saving,2024-07-25 20:36:00,inactive,0.0,685
3980,,15695792,current,2024-07-27 12:42:00,active,0.0,673
3981,,15575676,current,2024-07-01 5:36:00,active,0.0,638
3982,,15627665,current,2024-07-08 20:56:00,closed,0.0,614
3983,,15814092,business,2024-07-02 16:18:00,active,0.0,626
3984,,15695225,business,2024-07-01 9:59:00,inactive,0.0,834
3985,,15615091,saving,2024-07-28 18:36:00,closed,0.0,691
3986,,15794345,business,2024-07-15 21:58:00,active,0.0,706
3987,,15726484,business,2024-07-26 7:39:00,active,141546.35,633
3988,,15650442,saving,2024-07-13 13:13:00,closed,141528.88,644
3989,,15714256,saving,2024-07-01 16:43:00,inactive,109805.3,666
3990,,15778752,current,2024-07-09 6:19:00,inactive,86614.06,708
3991,,15601659,business,2024-07-25 8:35:00,active,91680.1,496
3992,,15602811,current,2024-07-27 22:53:00,inactive,38848.19,730
3993,,15779414,business,2024-07-14 16:55:00,inactive,153639.11,696
3994,,15763097,business,2024-07-11 16:06:00,inactive,0.0,809
3995,,15633666,saving,2024-07-30 15:49:00,inactive,123870.07,701
3996,,15718789,business,2024-07-21 22:29:00,closed,0.0,604
3997,,15690620,current,2024-07-05 12:22:00,inactive,46323.57,665
3998,,15737071,saving,2024-07-07 20:07:00,closed,162039.78,639
3999,,15665062,current,2024-07-01 9:20:00,inactive,110928.51,696
4000,,15600692,saving,2024-07-29 14:27:00,inactive,0.0,520
4001,,15792064,saving,2024-07-22 20:22:00,active,114421.55,545
4002,,15811486,current,2024-07-09 2:56:00,closed,130036.21,634
4003,,15626141,saving,2024-07-04 0:40:00,closed,151510.17,750
4004,,15738546,current,2024-07-12 1:45:00,active,0.0,530
4005,,15677052,saving,2024-07-17 12:25:00,active,0.0,589
4006,,15656454,business,2024-07-22 8:14:00,inactive,83568.55,654
4007,,15645496,business,2024-07-14 12:30:00,inactive,139972.18,648
4008,,15612505,business,2024-07-07 13:03:00,inactive,100212.13,835
4009,,15708513,saving,2024-07-03 3:40:00,inactive,90217.07,446
4010,,15685654,saving,2024-07-14 2:46:00,closed,0.0,514
4011,,15732307,business,2024-07-16 11:09:00,active,124067.32,694
4012,,15726814,current,2024-07-08 15:58:00,active,0.0,554
4013,,15653776,current,2024-07-07 6:49:00,closed,162082.31,720
4014,,15597914,business,2024-07-13 2:24:00,inactive,117306.69,641
4015,,15631603,saving,2024-07-06 5:04:00,closed,122889.88,813
4016,,15789753,business,2024-07-03 9:35:00,active,148790.61,480
4017,,15678034,current,2024-07-28 1:27:00,closed,180226.24,811
4018,,15690209,saving,2024-07-21 15:10:00,active,104857.19,715
4019,,15592091,saving,2024-07-15 12:49:00,closed,166833.86,620
4020,,15647453,business,2024-07-29 7:23:00,inactive,102936.72,721
