,transaction_id,customer_id,fraud_id,fraud_flag,froud_type,detection_method,detection_date
5828,399,15684419,4995,fraud,Unusual Location,ML,
5829,399,15794266,4995,normal,Phishing Attack,ML,
5830,399,15810711,4995,fraud,Identity Theft,ML,
5831,399,15771270,4995,fraud,Phishing Attack,Rule-Based,
5832,399,15607786,4995,normal,Velocity Fraud,ML,
5833,399,15624519,4995,fraud,Account Takeover,ML,
5834,399,15799910,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
5835,399,15602479,4995,fraud,Rapid Withdrawals,Rule-Based,
5836,399,15617419,4995,fraud,Smurfing,ML,
5837,399,15657603,4995,fraud,Phishing Attack,ML,
5838,399,15570379,4995,fraud,High Amount Transaction,Rule-Based,
5839,399,15772996,4995,normal,Suspicious Login,Rule-Based,
5840,399,15729574,4995,normal,Smurfing,Rule-Based,
5841,399,15737267,4995,normal,Duplicate Transaction,ML,
5842,399,15799128,4995,normal,New Device Activity,ML,
5843,399,15813327,4995,fraud,Phishing Attack,ML,
5844,399,15711921,4995,fraud,Unusual Location,Rule-Based,
5845,399,15654300,4995,fraud,Suspicious Login,ML,
5846,399,15569945,4995,fraud,Smurfing,ML,
5847,399,15569666,4995,normal,Unusual Time,Rule-Based,
5848,399,15681887,4995,normal,Identity Theft,Rule-Based,
5849,399,15608873,4995,fraud,Velocity Fraud,ML,
5850,399,15762091,4995,normal,Account Takeover,ML,
5851,399,15722053,4995,fraud,Unusual Time,Rule-Based,
5852,399,15782100,4995,fraud,New Device Activity,ML,
5853,399,15765300,4995,normal,High Amount Transaction,ML,
5854,399,15743570,4995,normal,New Device Activity,ML,
5855,399,15608541,4995,normal,High Amount Transaction,Rule-Based,
5856,399,15750671,4995,fraud,Card Not Present,Rule-Based,
5857,399,15813659,4995,fraud,Duplicate Transaction,ML,
5858,399,15757867,4995,fraud,Account Takeover,Rule-Based,
5859,399,15652914,4995,normal,Account Takeover,ML,
5860,399,15723818,4995,fraud,Account Takeover,Rule-Based,
5861,399,15713819,4995,fraud,Unusual Time,ML,
5862,399,15656484,4995,fraud,High Amount Transaction,Rule-Based,
5863,399,15778515,4995,normal,Suspicious Login,Rule-Based,
5864,399,15803840,4995,normal,New Device Activity,ML,
5865,399,15735339,4995,fraud,Identity Theft,Rule-Based,
5866,399,15600392,4995,fraud,Card Not Present,ML,
5867,399,15625740,4995,normal,Card Not Present,Rule-Based,
5868,399,15663817,4995,fraud,New Device Activity,ML,
5869,399,15734461,4995,normal,Card Not Present,Rule-Based,
5870,399,15780142,4995,normal,Card Not Present,Rule-Based,
5871,399,15709920,4995,normal,Unusual Time,ML,
5872,399,15684248,4995,normal,Unusual Time,ML,
5873,399,15643158,4995,normal,Money Laundering,ML,
5874,399,15693902,4995,normal,Card Not Present,ML,
5875,399,15578307,4995,normal,Unusual Time,Rule-Based,
5876,399,15585379,4995,fraud,High Amount Transaction,ML,
5877,399,15758510,4995,fraud,Multiple Transactions In Short Time,ML,
5878,399,15692918,4995,normal,Identity Theft,Rule-Based,
5879,399,15705301,4995,fraud,Unusual Time,ML,
5880,399,15718231,4995,fraud,High Amount Transaction,ML,
5881,399,15567991,4995,normal,Unusual Time,Rule-Based,
5882,399,15772650,4995,normal,Smurfing,Rule-Based,
5883,399,15574795,4995,normal,Smurfing,Rule-Based,
5884,399,15706036,4995,normal,Phishing Attack,ML,
5885,399,15723856,4995,fraud,Card Not Present,ML,
5886,399,15812920,4995,fraud,Unusual Time,Rule-Based,
5887,399,15691287,4995,normal,Rapid Withdrawals,Rule-Based,
5888,399,15804797,4995,fraud,Smurfing,ML,
5889,399,15708650,4995,normal,Unusual Time,Rule-Based,
5890,399,15712777,4995,fraud,Multiple Transactions In Short Time,ML,
5891,399,15786469,4995,fraud,Unusual Time,ML,
5892,399,15669219,4995,fraud,Unusual Location,Rule-Based,
5893,399,15641004,4995,fraud,Money Laundering,Rule-Based,
5894,399,15648067,4995,fraud,Account Takeover,Rule-Based,
5895,399,15704014,4995,fraud,Phishing Attack,ML,
5896,399,15645136,4995,fraud,Smurfing,Rule-Based,
5897,399,15709604,4995,fraud,Phishing Attack,ML,
5898,399,15713637,4995,fraud,Duplicate Transaction,ML,
5899,399,15793901,4995,fraud,High Amount Transaction,ML,
5900,399,15569759,4995,normal,Money Laundering,Rule-Based,
5901,399,15712930,4995,normal,New Device Activity,Rule-Based,
5902,399,15586504,4995,fraud,Phishing Attack,ML,
5903,399,15677317,4995,normal,Velocity Fraud,Rule-Based,
5904,399,15664270,4995,normal,Phishing Attack,ML,
5905,399,15731519,4995,fraud,Money Laundering,Rule-Based,
5906,399,15745623,4995,normal,Account Takeover,ML,
5907,399,15813862,4995,normal,Suspicious Login,ML,
5908,399,15641934,4995,normal,New Device Activity,ML,
5909,399,15713043,4995,fraud,Phishing Attack,Rule-Based,
5910,399,15700749,4995,normal,Duplicate Transaction,ML,
5911,399,15697567,4995,fraud,High Amount Transaction,ML,
5912,399,15715414,4995,normal,Account Takeover,Rule-Based,
5913,399,15639530,4995,normal,Unusual Location,Rule-Based,
5914,399,15726058,4995,fraud,Suspicious Login,Rule-Based,
5915,399,15725665,4995,normal,Money Laundering,ML,
5916,399,15698872,4995,normal,Phishing Attack,Rule-Based,
5917,399,15812184,4995,fraud,Unusual Location,Rule-Based,
5918,399,15742609,4995,normal,Rapid Withdrawals,Rule-Based,
5919,399,15815043,4995,fraud,Unusual Location,Rule-Based,
5920,399,15640648,4995,fraud,New Device Activity,Rule-Based,
5921,399,15627203,4995,normal,Multiple Transactions In Short Time,Rule-Based,
5922,399,15786196,4995,fraud,Phishing Attack,Rule-Based,
5923,399,15612095,4995,fraud,Suspicious Login,Rule-Based,
5924,399,15674368,4995,normal,Unusual Location,ML,
5925,399,15783477,4995,fraud,Phishing Attack,Rule-Based,
5926,399,15757559,4995,normal,High Amount Transaction,ML,
5927,399,15591036,4995,normal,Account Takeover,ML,
5928,399,15761241,4995,normal,High Amount Transaction,Rule-Based,
5929,399,15695078,4995,fraud,Phishing Attack,ML,
5930,399,15645744,4995,fraud,Rapid Withdrawals,Rule-Based,
5931,399,15566988,4995,fraud,Unusual Time,Rule-Based,
5932,399,15749300,4995,fraud,Card Not Present,ML,
5933,399,15594340,4995,normal,Unusual Time,ML,
5934,399,15607065,4995,normal,Smurfing,Rule-Based,
5935,399,15778089,4995,fraud,Velocity Fraud,Rule-Based,
5936,399,15773723,4995,fraud,New Device Activity,ML,
5937,399,15697035,4995,normal,Velocity Fraud,ML,
5938,399,15679668,4995,fraud,High Amount Transaction,Rule-Based,
5939,399,15709861,4995,fraud,Money Laundering,ML,
5940,399,15791958,4995,normal,Suspicious Login,ML,
5941,399,15791030,4995,normal,Money Laundering,ML,
5942,399,15695339,4995,normal,Duplicate Transaction,Rule-Based,
5943,399,15658813,4995,normal,High Amount Transaction,Rule-Based,
5944,399,15715709,4995,fraud,Account Takeover,Rule-Based,
5945,399,15722533,4995,fraud,Suspicious Login,ML,
5946,399,15683118,4995,normal,Phishing Attack,ML,
5947,399,15672798,4995,normal,Multiple Transactions In Short Time,ML,
5948,399,15680112,4995,fraud,Phishing Attack,ML,
5949,399,15714575,4995,normal,Multiple Transactions In Short Time,ML,
5950,399,15806808,4995,fraud,Velocity Fraud,ML,
5951,399,15590637,4995,normal,New Device Activity,ML,
5952,399,15657535,4995,fraud,Money Laundering,ML,
5953,399,15696141,4995,fraud,Smurfing,ML,
5954,399,15811947,4995,fraud,Phishing Attack,Rule-Based,
5955,399,15649024,4995,fraud,Velocity Fraud,ML,
5956,399,15594928,4995,normal,Unusual Time,ML,
5957,399,15765532,4995,normal,Identity Theft,Rule-Based,
5958,399,15741719,4995,normal,Smurfing,ML,
5959,399,15665629,4995,fraud,Unusual Time,ML,
5960,399,15728917,4995,fraud,High Amount Transaction,Rule-Based,
5961,399,15762993,4995,fraud,Duplicate Transaction,Rule-Based,
5962,399,15571193,4995,normal,Phishing Attack,Rule-Based,
5963,399,15653521,4995,fraud,Suspicious Login,ML,
5964,399,15802220,4995,fraud,High Amount Transaction,Rule-Based,
5965,399,15644132,4995,normal,Phishing Attack,Rule-Based,
5966,399,15600832,4995,fraud,Money Laundering,ML,
5967,399,15797919,4995,fraud,Card Not Present,Rule-Based,
5968,399,15603743,4995,fraud,Identity Theft,ML,
5969,399,15579714,4995,fraud,Velocity Fraud,Rule-Based,
5970,399,15634295,4995,fraud,Velocity Fraud,Rule-Based,
5971,399,15786680,4995,fraud,Smurfing,ML,
5972,399,15623499,4995,normal,New Device Activity,Rule-Based,
5973,399,15691823,4995,normal,Suspicious Login,ML,
5974,399,15809279,4995,fraud,Unusual Location,Rule-Based,
5975,399,15758039,4995,fraud,Velocity Fraud,Rule-Based,
5976,399,15807163,4995,normal,Account Takeover,Rule-Based,
5977,399,15631639,4995,normal,Unusual Location,ML,
5978,399,15713770,4995,fraud,Rapid Withdrawals,Rule-Based,
5979,399,15698167,4995,normal,New Device Activity,ML,
5980,399,15781710,4995,normal,Account Takeover,ML,
5981,399,15801296,4995,normal,Money Laundering,ML,
5982,399,15704378,4995,fraud,Suspicious Login,Rule-Based,
5983,399,15767891,4995,fraud,Unusual Location,Rule-Based,
5984,399,15640667,4995,normal,Identity Theft,Rule-Based,
5985,399,15702145,4995,fraud,Identity Theft,Rule-Based,
5986,399,15679738,4995,fraud,Money Laundering,Rule-Based,
5987,399,15636634,4995,fraud,New Device Activity,Rule-Based,
5988,399,15809227,4995,normal,Smurfing,Rule-Based,
5989,399,15601811,4995,fraud,Duplicate Transaction,Rule-Based,
5990,399,15625494,4995,fraud,Rapid Withdrawals,ML,
5991,399,15723737,4995,normal,Duplicate Transaction,Rule-Based,
5992,399,15682955,4995,fraud,Smurfing,Rule-Based,
5993,399,15758856,4995,fraud,High Amount Transaction,Rule-Based,
5994,399,15746065,4995,fraud,Unusual Time,ML,
5995,399,15783865,4995,normal,Duplicate Transaction,ML,
5996,399,15745455,4995,normal,New Device Activity,ML,
5997,399,15583033,4995,fraud,Phishing Attack,ML,
5998,399,15644212,4995,normal,Account Takeover,ML,
5999,399,15735688,4995,normal,Velocity Fraud,Rule-Based,
6000,399,15658577,4995,fraud,Account Takeover,Rule-Based,
6001,399,15606887,4995,normal,Velocity Fraud,Rule-Based,
6002,399,15783026,4995,fraud,Card Not Present,Rule-Based,
6003,399,15579892,4995,normal,Velocity Fraud,Rule-Based,
6004,399,15802088,4995,fraud,High Amount Transaction,Rule-Based,
6005,399,15589323,4995,fraud,Duplicate Transaction,ML,
6006,399,15636395,4995,normal,Velocity Fraud,Rule-Based,
6007,399,15712772,4995,fraud,Velocity Fraud,Rule-Based,
6008,399,15700937,4995,normal,Unusual Time,Rule-Based,
6009,399,15766659,4995,fraud,Account Takeover,ML,
6010,399,15814033,4995,fraud,Velocity Fraud,Rule-Based,
6011,399,15783007,4995,normal,Account Takeover,Rule-Based,
6012,399,15654183,4995,fraud,High Amount Transaction,ML,
6013,399,15609899,4995,normal,Suspicious Login,ML,
6014,399,15747323,4995,normal,High Amount Transaction,ML,
6015,399,15582591,4995,normal,Rapid Withdrawals,Rule-Based,
6016,399,15738835,4995,fraud,Card Not Present,Rule-Based,
6017,399,15782404,4995,fraud,Unusual Location,ML,
6018,399,15697480,4995,normal,Rapid Withdrawals,ML,
6019,399,15697045,4995,normal,Account Takeover,ML,
6020,399,15781234,4995,normal,Phishing Attack,ML,
6021,399,15579891,4995,normal,Multiple Transactions In Short Time,ML,
6022,399,15805690,4995,fraud,Unusual Time,ML,
6023,399,15612139,4995,fraud,Smurfing,Rule-Based,
6024,399,15568834,4995,fraud,Suspicious Login,Rule-Based,
6025,399,15709917,4995,fraud,High Amount Transaction,ML,
6026,399,15718843,4995,fraud,Phishing Attack,Rule-Based,
6027,399,15799494,4995,normal,Unusual Time,ML,
6028,399,15673439,4995,fraud,Unusual Time,Rule-Based,
6029,399,15669011,4995,fraud,Velocity Fraud,Rule-Based,
6030,399,15581388,4995,fraud,Duplicate Transaction,ML,
6031,399,15743153,4995,fraud,Identity Theft,Rule-Based,
6032,399,15579787,4995,fraud,Phishing Attack,ML,
6033,399,15759966,4995,fraud,Suspicious Login,Rule-Based,
6034,399,15601045,4995,normal,Suspicious Login,ML,
6035,399,15764021,4995,fraud,Unusual Time,ML,
6036,399,15687218,4995,fraud,Unusual Time,ML,
6037,399,15626452,4995,fraud,Unusual Time,Rule-Based,
6038,399,15700964,4995,normal,Smurfing,Rule-Based,
6039,399,15768887,4995,normal,High Amount Transaction,Rule-Based,
6040,399,15735358,4995,normal,Smurfing,ML,
6041,399,15749472,4995,fraud,Smurfing,ML,
6042,399,15685872,4995,fraud,Smurfing,ML,
6043,399,15760851,4995,normal,Smurfing,Rule-Based,
6044,399,15734588,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
6045,399,15784594,4995,fraud,High Amount Transaction,ML,
6046,399,15606435,4995,fraud,Smurfing,ML,
6047,399,15790247,4995,normal,Unusual Location,ML,
6048,399,15676433,4995,normal,Duplicate Transaction,Rule-Based,
6049,399,15625905,4995,normal,Smurfing,Rule-Based,
6050,399,15626414,4995,normal,Unusual Location,Rule-Based,
6051,399,15623220,4995,normal,Phishing Attack,ML,
6052,399,15752857,4995,normal,Identity Theft,ML,
6053,399,15677908,4995,fraud,Phishing Attack,Rule-Based,
6054,399,15773013,4995,normal,Unusual Time,Rule-Based,
6055,399,15623972,4995,normal,Card Not Present,Rule-Based,
6056,399,15738627,4995,normal,Unusual Time,ML,
6057,399,15643392,4995,fraud,Smurfing,Rule-Based,
6058,399,15684868,4995,normal,High Amount Transaction,Rule-Based,
6059,399,15627854,4995,normal,Velocity Fraud,ML,
6060,399,15669253,4995,normal,Phishing Attack,Rule-Based,
6061,399,15758023,4995,fraud,High Amount Transaction,Rule-Based,
6062,399,15574558,4995,fraud,Smurfing,Rule-Based,
6063,399,15635256,4995,fraud,Suspicious Login,Rule-Based,
6064,399,15680399,4995,normal,Rapid Withdrawals,ML,
6065,399,15674720,4995,fraud,Unusual Time,ML,
6066,399,15580249,4995,normal,Account Takeover,ML,
6067,399,15675431,4995,normal,Identity Theft,Rule-Based,
6068,399,15698285,4995,fraud,Suspicious Login,Rule-Based,
6069,399,15810775,4995,fraud,Smurfing,Rule-Based,
6070,399,15678173,4995,normal,Money Laundering,ML,
6071,399,15665222,4995,normal,Multiple Transactions In Short Time,ML,
6072,399,15803908,4995,fraud,Money Laundering,Rule-Based,
6073,399,15586039,4995,fraud,Account Takeover,ML,
6074,399,15802570,4995,normal,Rapid Withdrawals,ML,
6075,399,15781451,4995,fraud,Smurfing,ML,
6076,399,15721019,4995,fraud,Money Laundering,ML,
6077,399,15738588,4995,fraud,Duplicate Transaction,Rule-Based,
6078,399,15730657,4995,normal,Velocity Fraud,Rule-Based,
6079,399,15739292,4995,normal,New Device Activity,ML,
6080,399,15725945,4995,normal,Money Laundering,ML,
6081,399,15813159,4995,fraud,Rapid Withdrawals,ML,
6082,399,15636820,4995,fraud,Unusual Time,ML,
6083,399,15603880,4995,normal,Card Not Present,ML,
6084,399,15619494,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
6085,399,15596992,4995,normal,Velocity Fraud,ML,
6086,399,15735025,4995,normal,Phishing Attack,ML,
6087,399,15730759,4995,normal,High Amount Transaction,ML,
6088,399,15752912,4995,fraud,Duplicate Transaction,Rule-Based,
6089,399,15711316,4995,normal,New Device Activity,Rule-Based,
6090,399,15738785,4995,fraud,Phishing Attack,Rule-Based,
6091,399,15777896,4995,fraud,Duplicate Transaction,ML,
6092,399,15628963,4995,fraud,Rapid Withdrawals,ML,
6093,399,15742126,4995,normal,Rapid Withdrawals,Rule-Based,
6094,399,15575623,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
6095,399,15741652,4995,fraud,Suspicious Login,ML,
6096,399,15738884,4995,normal,Unusual Time,Rule-Based,
6097,399,15615050,4995,normal,Unusual Time,ML,
6098,399,15803005,4995,normal,Unusual Location,Rule-Based,
6099,399,15743498,4995,fraud,Identity Theft,ML,
6100,399,15720463,4995,normal,Identity Theft,Rule-Based,
6101,399,15588695,4995,fraud,Money Laundering,ML,
6102,399,15665802,4995,fraud,Account Takeover,Rule-Based,
6103,399,15571144,4995,fraud,Multiple Transactions In Short Time,Rule-Based,
6104,399,15750731,4995,normal,Unusual Location,Rule-Based,
6105,399,15605134,4995,normal,Duplicate Transaction,ML,
6106,399,15626044,4995,normal,Unusual Time,ML,
6107,399,15737910,4995,fraud,Smurfing,Rule-Based,
6108,399,15761076,4995,fraud,New Device Activity,Rule-Based,
6109,399,15710105,4995,fraud,New Device Activity,ML,
6110,399,15577402,4995,fraud,Money Laundering,ML,
6111,399,15803337,4995,fraud,Rapid Withdrawals,Rule-Based,
6112,399,15654372,4995,normal,Phishing Attack,Rule-Based,
6113,399,15585867,4995,fraud,Unusual Time,ML,
6114,399,15662488,4995,fraud,Unusual Location,Rule-Based,
6115,399,15604813,4995,normal,Multiple Transactions In Short Time,Rule-Based,
6116,399,15611644,4995,fraud,Money Laundering,Rule-Based,
6117,399,15674928,4995,normal,Identity Theft,Rule-Based,
6118,399,15656100,4995,fraud,Duplicate Transaction,ML,
6119,399,15764293,4995,fraud,Rapid Withdrawals,ML,
6120,399,15636423,4995,fraud,Phishing Attack,ML,
6121,399,15607629,4995,fraud,New Device Activity,ML,
6122,399,15577313,4995,fraud,Velocity Fraud,Rule-Based,
6123,399,15714493,4995,fraud,Phishing Attack,ML,
6124,399,15643359,4995,normal,Unusual Location,ML,
6125,399,15687913,4995,fraud,Card Not Present,Rule-Based,
6126,399,15790935,4995,normal,Multiple Transactions In Short Time,Rule-Based,
6127,399,15708693,4995,fraud,Suspicious Login,Rule-Based,
6128,399,15672016,4995,fraud,Velocity Fraud,Rule-Based,
6129,399,15727605,4995,normal,High Amount Transaction,ML,
6130,399,15651144,4995,normal,New Device Activity,ML,
6131,399,15749401,4995,fraud,Unusual Location,Rule-Based,
6132,399,15691874,4995,normal,Smurfing,ML,
6133,399,15620735,4995,fraud,Rapid Withdrawals,Rule-Based,
6134,399,15769781,4995,normal,Suspicious Login,Rule-Based,
6135,399,15624611,4995,fraud,High Amount Transaction,Rule-Based,
6136,399,15773071,4995,fraud,Velocity Fraud,Rule-Based,
6137,399,15720371,4995,normal,Phishing Attack,Rule-Based,
6138,399,15717984,4995,fraud,Smurfing,Rule-Based,
6139,399,15806407,4995,normal,Unusual Time,Rule-Based,
6140,399,15785042,4995,normal,Suspicious Login,Rule-Based,
6141,399,15809302,4995,fraud,Rapid Withdrawals,ML,
6142,399,15677550,4995,fraud,Unusual Location,ML,
6143,399,15654096,4995,fraud,Unusual Location,ML,
6144,399,15617320,4995,fraud,Rapid Withdrawals,Rule-Based,
6145,399,15653065,4995,normal,Money Laundering,Rule-Based,
6146,399,15649112,4995,normal,High Amount Transaction,Rule-Based,
6147,399,15690526,4995,fraud,Velocity Fraud,Rule-Based,
6148,399,15806945,4995,fraud,Phishing Attack,ML,
6149,399,15670066,4995,normal,Multiple Transactions In Short Time,Rule-Based,
6150,399,15625761,4995,normal,Card Not Present,ML,
6151,399,15761525,4995,fraud,Phishing Attack,ML,
6152,399,15735080,4995,normal,High Amount Transaction,ML,
6153,399,15619537,4995,normal,Suspicious Login,Rule-Based,
6154,399,15598162,4995,fraud,Suspicious Login,Rule-Based,
6155,399,15694300,4995,normal,Phishing Attack,ML,
6156,399,15637235,4995,fraud,Identity Theft,ML,
6157,399,15612444,4995,fraud,High Amount Transaction,ML,
6158,399,15626457,4995,fraud,Multiple Transactions In Short Time,ML,
6159,399,15627995,4995,fraud,Card Not Present,ML,
6160,399,15706128,4995,fraud,Phishing Attack,Rule-Based,
6161,399,15666430,4995,fraud,Money Laundering,ML,
6162,399,15627385,4995,fraud,Unusual Location,ML,
6163,399,15581323,4995,normal,High Amount Transaction,Rule-Based,
6164,399,15608109,4995,normal,Phishing Attack,ML,
6165,399,15801942,4995,normal,Account Takeover,ML,
6166,399,15567431,4995,fraud,Duplicate Transaction,ML,
6167,399,15810167,4995,fraud,Phishing Attack,ML,
6168,399,15644501,4995,fraud,New Device Activity,Rule-Based,
6169,399,15785290,4995,fraud,Account Takeover,Rule-Based,
6170,399,15611157,4995,fraud,Unusual Location,ML,
6171,399,15673837,4995,fraud,Unusual Location,Rule-Based,
6172,399,15656822,4995,normal,Unusual Location,Rule-Based,
6173,399,15580560,4995,normal,Account Takeover,Rule-Based,
6174,399,15760641,4995,normal,Suspicious Login,ML,
6175,399,15587584,4995,normal,Suspicious Login,Rule-Based,
6176,399,15604146,4995,normal,Smurfing,ML,
6177,399,15813974,4995,fraud,Suspicious Login,ML,
6178,399,15746986,4995,fraud,Money Laundering,Rule-Based,
6179,399,15759741,4995,normal,Duplicate Transaction,ML,
6180,399,15734892,4995,fraud,Phishing Attack,Rule-Based,
6181,399,15797194,4995,normal,Velocity Fraud,ML,
6182,399,15723786,4995,fraud,Unusual Location,ML,
6183,399,15642726,4995,normal,Unusual Time,Rule-Based,
6184,399,15664339,4995,fraud,Phishing Attack,Rule-Based,
6185,399,15754526,4995,normal,Multiple Transactions In Short Time,Rule-Based,
6186,399,15703037,4995,fraud,Unusual Time,Rule-Based,
6187,399,15751412,4995,normal,High Amount Transaction,Rule-Based,
6188,399,15609558,4995,fraud,Multiple Transactions In Short Time,ML,
6189,399,15572408,4995,fraud,Smurfing,ML,
6190,399,15613923,4995,fraud,Unusual Time,ML,
6191,399,15747000,4995,fraud,New Device Activity,Rule-Based,
6192,399,15731781,4995,fraud,Unusual Location,Rule-Based,
6193,399,15727198,4995,fraud,Duplicate Transaction,Rule-Based,
6194,399,15794273,4995,normal,Identity Theft,Rule-Based,
6195,399,15804950,4995,fraud,Account Takeover,ML,
6196,399,15576304,4995,fraud,Multiple Transactions In Short Time,ML,
6197,399,15645200,4995,normal,Smurfing,ML,
6198,399,15779627,4995,normal,Duplicate Transaction,Rule-Based,
6199,399,15750755,4995,fraud,Rapid Withdrawals,Rule-Based,
6200,399,15569654,4995,normal,High Amount Transaction,ML,
6201,399,15753079,4995,fraud,Phishing Attack,ML,
6202,399,15684995,4995,normal,Money Laundering,Rule-Based,
6203,399,15790763,4995,normal,Velocity Fraud,ML,
6204,399,15766458,4995,normal,Smurfing,ML,
6205,399,15616221,4995,normal,High Amount Transaction,ML,
6206,399,15776124,4995,fraud,Suspicious Login,ML,
6207,399,15665811,4995,normal,Money Laundering,ML,
6208,399,15729804,4995,normal,Phishing Attack,ML,
6209,399,15714062,4995,fraud,Duplicate Transaction,ML,
6210,399,15592197,4995,normal,Money Laundering,ML,
6211,399,15793116,4995,fraud,Multiple Transactions In Short Time,ML,
6212,399,15638231,4995,normal,Velocity Fraud,Rule-Based,
6213,399,15697678,4995,fraud,New Device Activity,ML,
6214,399,15800412,4995,normal,Unusual Location,ML,
6215,399,15597610,4995,normal,Unusual Location,Rule-Based,
6216,399,15726634,4995,fraud,Account Takeover,Rule-Based,
6217,399,15670866,4995,fraud,Account Takeover,ML,
6218,399,15667462,4995,fraud,Phishing Attack,Rule-Based,
6219,399,15662574,4995,fraud,High Amount Transaction,ML,
6220,399,15716926,4995,fraud,High Amount Transaction,ML,
6221,399,15603554,4995,fraud,Rapid Withdrawals,Rule-Based,
6222,399,15716800,4995,fraud,New Device Activity,ML,
6223,399,15679429,4995,normal,Unusual Time,ML,
6224,399,15616122,4995,normal,Phishing Attack,ML,
6225,399,15742172,4995,fraud,Unusual Time,ML,
6226,399,15792305,4995,fraud,Identity Theft,ML,
6227,399,15636016,4995,normal,Duplicate Transaction,Rule-Based,
6228,399,15733138,4995,normal,Velocity Fraud,Rule-Based,
6229,399,15669741,4995,fraud,Velocity Fraud,Rule-Based,
6230,399,15616954,4995,normal,Duplicate Transaction,Rule-Based,
6231,399,15729238,4995,normal,High Amount Transaction,ML,
6232,399,15718242,4995,normal,Duplicate Transaction,ML,
6233,399,15682914,4995,normal,New Device Activity,ML,
6234,399,15654274,4995,normal,Suspicious Login,Rule-Based,
6235,399,15691457,4995,fraud,Suspicious Login,ML,
6236,399,15719649,4995,fraud,Identity Theft,Rule-Based,
6237,399,15778897,4995,normal,Multiple Transactions In Short Time,Rule-Based,
6238,399,15589437,4995,normal,Unusual Time,Rule-Based,
6239,399,15682369,4995,normal,New Device Activity,Rule-Based,
6240,399,15626507,4995,normal,Velocity Fraud,Rule-Based,
6241,399,15571995,4995,fraud,Multiple Transactions In Short Time,ML,
6242,399,15673333,4995,fraud,Duplicate Transaction,Rule-Based,
6243,399,15748752,4995,fraud,Unusual Location,Rule-Based,
6244,399,15725302,4995,normal,Unusual Location,Rule-Based,
6245,399,15722083,4995,fraud,Velocity Fraud,ML,
6246,399,15771442,4995,fraud,Unusual Location,Rule-Based,
6247,399,15803633,4995,normal,Rapid Withdrawals,Rule-Based,
6248,399,15672185,4995,normal,New Device Activity,ML,
6249,399,15806486,4995,normal,Card Not Present,ML,
6250,399,15570895,4995,fraud,New Device Activity,ML,
6251,399,15614520,4995,normal,Duplicate Transaction,Rule-Based,
6252,399,15687492,4995,normal,Unusual Time,Rule-Based,
6253,399,15675337,4995,fraud,Smurfing,ML,
6254,399,15721047,4995,normal,Unusual Time,ML,
6255,399,15589017,4995,fraud,Unusual Time,Rule-Based,
6256,399,15611186,4995,fraud,Money Laundering,ML,
6257,399,15617301,4995,fraud,Account Takeover,Rule-Based,
6258,399,15726046,4995,normal,Velocity Fraud,Rule-Based,
6259,399,15585748,4995,fraud,High Amount Transaction,Rule-Based,
6260,399,15672826,4995,fraud,Suspicious Login,Rule-Based,
6261,399,15595162,4995,fraud,Smurfing,ML,
6262,399,15650026,4995,fraud,Unusual Time,Rule-Based,
6263,399,15745826,4995,normal,Account Takeover,Rule-Based,
6264,399,15708610,4995,normal,High Amount Transaction,Rule-Based,
6265,399,15624471,4995,normal,High Amount Transaction,Rule-Based,
6266,399,15590097,4995,fraud,Multiple Transactions In Short Time,ML,
6267,399,15689328,4995,normal,Rapid Withdrawals,Rule-Based,
6268,399,15582154,4995,normal,Identity Theft,ML,
6269,399,15734626,4995,fraud,Identity Theft,Rule-Based,
6270,399,15702806,4995,fraud,Card Not Present,Rule-Based,
6271,399,15620756,4995,fraud,Unusual Location,Rule-Based,
6272,399,15611331,4995,fraud,High Amount Transaction,ML,
6273,399,15576935,4995,fraud,Smurfing,ML,
6274,399,15661275,4995,normal,Velocity Fraud,ML,
6275,399,15814940,4995,normal,Money Laundering,ML,
6276,399,15768471,4995,normal,Unusual Location,ML,
6277,399,15697391,4995,normal,Rapid Withdrawals,Rule-Based,
6278,399,15793346,4995,normal,Identity Theft,Rule-Based,
6279,399,15608338,4995,normal,Unusual Time,ML,
6280,399,15578546,4995,fraud,New Device Activity,ML,
6281,399,15656921,4995,normal,Phishing Attack,Rule-Based,
6282,399,15761340,4995,normal,Smurfing,ML,
6283,399,15591135,4995,normal,Money Laundering,ML,
6284,399,15623219,4995,normal,Multiple Transactions In Short Time,ML,
6285,399,15655229,4995,fraud,Phishing Attack,Rule-Based,
6286,399,15805884,4995,fraud,Unusual Location,ML,
6287,399,15668289,4995,normal,Money Laundering,ML,
6288,399,15568562,4995,normal,High Amount Transaction,Rule-Based,
6289,399,15773276,4995,fraud,Phishing Attack,ML,
6290,399,15622801,4995,normal,Phishing Attack,ML,
6291,399,15779886,4995,normal,Unusual Time,Rule-Based,
6292,399,15713673,4995,fraud,Identity Theft,Rule-Based,
6293,399,15783083,4995,normal,Multiple Transactions In Short Time,Rule-Based,
6294,399,15742824,4995,normal,Duplicate Transaction,ML,
6295,399,15621550,4995,fraud,New Device Activity,ML,
6296,399,15799480,4995,normal,Suspicious Login,Rule-Based,
6297,399,15625247,4995,fraud,Phishing Attack,Rule-Based,
